FoodID,FoodName,Category,Calories,Protein,Carbohydrates,Fat,Fiber,GlycemicIndex,Sodium_mg,Potassium_mg,Magnesium_mg,Calcium_mg,VitaminD_mcg,Zinc_mg,Omega3_g,SaturatedFat_g,Sugars,Cholesterol_mg,Meal_Type,NutrientDensity,GlycemicLoad,HeartHealthIndicator,AntiInflammatoryPotential,InsulinResistanceSuitability,HormonalHealthScore,WeightManagementScore,pcos_friendliness_score
227,Greek Yogurt,General,59,10.0,3.6,0.0,0.0,11,36,141.0,12.0,120.0,1.2,0.0,0.0,0.0,0.0,0.0,Any,0.3761467889908257,0.396,55.8,51.2,73.4,9.6,73.6,51.94
228,Salmon,General,206,22.0,0.0,13.4,0.0,0,59,628.0,29.0,12.0,5.0,1.0,1.5,1.34,0.0,0.0,Any,0.6215494791666667,0.0,80.60666666666667,86.38000000000001,100.0,75.2,88.4,88.075
229,Tuna,General,116,26.0,0.0,0.8,0.0,0,35,346.0,22.0,9.0,5.0,1.0,1.5,0.08000000000000002,0.0,0.0,Any,0.9943775100401606,0.0,69.24666666666667,89.46000000000001,100.0,73.1,100.0,90.64
230,Chicken Breast,General,165,31.0,0.0,3.6,0.0,0,63,248.0,32.0,11.0,0.0,0.0,0.0,0.36000000000000004,0.0,0.0,Any,0.33069767441860465,0.0,58.79333333333334,52.120000000000005,100.0,9.6,100.0,65.43
231,Lean Beef,General,250,26.0,0.0,17.0,0.0,0,55,393.0,22.0,11.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,Any,0.19533333333333336,0.0,63.900000000000006,47.1,100.0,6.6,92.0,61.825
232,Turkey Breast,General,147,28.0,0.0,1.7,0.0,0,40,377.0,28.0,11.0,0.0,0.0,0.0,0.17,0.0,0.0,Any,0.32538071065989854,0.0,70.45333333333332,52.29,100.0,8.4,100.0,65.1725
233,Cod,General,105,23.0,0.0,0.9,0.0,0,63,429.0,29.0,12.0,0.0,0.0,0.0,0.09000000000000001,0.0,0.0,Any,0.35129032258064513,0.0,71.94,52.629999999999995,100.0,8.7,100.0,65.3325
234,Shrimp,General,85,20.0,0.0,0.9,0.0,0,119,239.0,16.0,56.0,0.0,0.0,0.0,0.09000000000000001,0.0,0.0,Any,0.3674074074074074,0.0,53.67333333333334,51.33,100.0,4.8,96.5,63.332499999999996
235,Soy Milk,General,54,3.3,3.2,3.0,1.2,34,47,118.0,14.0,120.0,1.2,0.0,0.0,1.7999999999999998,0.0,0.0,Any,0.30865384615384617,1.088,50.766666666666666,49.6,51.0,10.2,54.0,41.05
236,Almond Milk,General,39,1.0,1.5,3.0,0.5,25,72,64.0,9.0,120.0,1.2,0.0,0.0,1.7999999999999998,0.0,0.0,Any,0.2687265917602996,0.375,41.86666666666666,47.0,49.0,8.7,52.599999999999994,39.144999999999996
237,Coconut Milk,General,230,2.3,5.5,23.8,2.2,41,15,263.0,32.0,120.0,1.2,0.0,0.0,14.28,0.0,0.0,Any,0.1354761904761905,2.255,17.71333333333333,16.960000000000008,48.800000000000004,15.6,34.900000000000006,29.76
238,Avocado,General,160,2.0,9.0,14.7,7.0,15,7,480.0,29.0,12.0,0.0,0.0,0.1,1.47,0.0,0.0,Any,0.1942063492063492,1.35,100.0,71.99000000000001,83.0,11.2,73.5,60.39750000000001
239,Olive Oil,General,119,0.0,0.0,13.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,Any,0.0,0.0,44.6,45.95,60.0,0.0,53.1,40.1075
240,Flaxseed Oil,General,120,0.0,0.0,13.6,0.0,0,0,0.0,150.0,0.0,0.0,2.0,2.0,1.36,0.0,0.0,Any,0.8872549019607844,0.0,44.56,100.0,60.0,100.0,53.0,78.6
241,Avocado Oil,General,120,0.0,0.0,13.6,0.0,0,0,480.0,0.0,0.0,0.0,0.0,0.1,1.36,0.0,0.0,Any,0.029411764705882353,0.0,76.56,48.42,60.0,2.5,53.0,41.33
242,Chia Seed Oil,General,120,0.0,0.0,13.6,0.0,0,0,0.0,150.0,0.0,0.0,2.0,2.0,1.36,0.0,0.0,Any,0.8872549019607844,0.0,44.56,100.0,60.0,100.0,53.0,78.6
243,Salmon Oil,General,902,0.0,0.0,100.0,0.0,0,0,0.0,0.0,0.0,5.0,1.0,1.5,10.0,0.0,0.0,Any,0.11204481792717087,0.0,10.0,57.5,60.0,66.5,0.0,49.0
244,Apple,Fruit,52,0.3,14.0,0.2,2.4,39,1,107.0,5.0,6.0,0.0,0.0,0.0,0.020000000000000004,19.0,0.0,Snack,0.10245098039215687,5.46,66.55333333333334,10.140000000000002,46.800000000000004,1.5,50.5,27.050000000000004
245,Pear,Fruit,57,0.4,15.3,0.1,3.1,38,1,116.0,7.0,9.0,0.0,0.0,0.0,0.010000000000000002,16.0,0.0,Snack,0.12881619937694708,5.814,69.99333333333333,19.97,50.39999999999999,2.1,53.5,31.3375
246,Orange,Fruit,62,1.2,15.4,0.2,3.1,40,0,181.0,10.0,43.0,0.0,0.0,0.0,0.020000000000000004,12.0,0.0,Snack,0.1744047619047619,6.16,74.38666666666667,30.24,50.8,3.0,53.599999999999994,34.269999999999996
247,Blueberries,General,57,0.7,14.0,0.3,2.4,53,1,77.0,9.0,6.0,0.0,0.0,0.0,0.03,0.0,0.0,Any,0.11448598130841121,7.42,64.51333333333334,58.01,39.199999999999996,2.6999999999999997,43.8,35.6975
248,Strawberries,General,29,0.7,7.0,0.3,2.0,40,1,153.0,13.0,16.0,0.0,0.0,0.0,0.03,0.0,0.0,Any,0.16350210970464132,2.8,67.98,57.209999999999994,45.4,3.9000000000000004,51.5,39.1975
249,Raspberries,General,53,1.2,12.0,0.7,6.5,32,1,151.0,22.0,27.0,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,Any,0.31326860841423954,3.84,85.68666666666667,71.49000000000001,69.2,6.6,72.1,54.7025
250,Watermelon,General,30,0.6,7.6,0.2,0.4,72,1,112.0,10.0,8.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.07291666666666666,5.4719999999999995,58.88666666666667,52.14,19.6,3.0,28.799999999999997,25.424999999999997
251,Pineapple,General,50,0.5,13.0,0.1,1.4,59,1,109.0,12.0,13.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,Any,0.09966666666666667,7.67,62.72666666666667,55.370000000000005,31.199999999999996,3.5999999999999996,37.099999999999994,31.522499999999997
252,Kiwi,General,61,1.1,14.7,0.5,3.0,53,3,237.0,17.0,34.0,0.0,0.0,0.0,0.05,0.0,0.0,Any,0.17882882882882883,7.7909999999999995,77.3,60.550000000000004,42.400000000000006,5.1000000000000005,46.599999999999994,38.4525
253,Cucumber,General,16,0.7,3.6,0.2,0.5,15,2,147.0,10.0,16.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.10858585858585859,0.54,61.519999999999996,52.44,54.4,3.0,59.3,42.04
254,Celery,General,16,0.7,3.5,0.2,1.6,15,80,260.0,11.0,40.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.20429292929292928,0.525,65.65333333333334,55.839999999999996,58.8,3.3,63.7,45.165
255,Lettuce,General,5,0.5,1.0,0.0,0.5,0,28,194.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,Any,0.0993939393939394,0.0,62.13333333333334,51.9,63.0,1.2,67.5,45.675
256,Spinach,General,23,2.9,3.6,0.4,2.2,0,79,558.0,80.0,100.0,0.0,0.5,0.0,0.04000000000000001,0.0,0.0,Any,0.6365296803652968,0.0,87.94,64.47999999999999,74.6,26.0,77.3,60.46
257,Kale,General,49,4.3,9.0,0.9,3.6,0,38,330.0,80.0,100.0,0.0,0.5,0.0,0.09000000000000001,0.0,0.0,Any,0.5447811447811447,0.0,82.24000000000001,68.53,83.0,26.0,83.1,65.1525
258,Broccoli,General,55,3.7,11.2,0.6,3.3,15,33,316.0,80.0,100.0,0.0,0.5,0.0,0.06,0.0,0.0,Any,0.4926984126984127,1.68,80.72666666666667,67.72,71.60000000000001,26.0,72.60000000000001,59.43
259,Cauliflower,General,25,2.0,5.3,0.3,2.0,15,30,320.0,15.0,22.0,0.0,0.0,0.0,0.03,0.0,0.0,Any,0.22155555555555556,0.795,76.21333333333332,57.41,63.0,4.5,67.0,47.777499999999996
260,Carrots,General,41,0.9,10.0,0.2,2.8,41,69,320.0,12.0,33.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.19157509157509153,4.1,75.55333333333333,59.54,48.39999999999999,3.5999999999999996,53.39999999999999,40.985
261,Green Beans,General,31,1.8,7.1,0.2,3.4,15,6,209.0,25.0,37.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.30720164609053496,1.065,76.85333333333334,62.64,68.19999999999999,7.5,71.6,52.315
262,Tomato,General,18,0.9,3.9,0.2,1.2,38,5,237.0,11.0,10.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.14044117647058824,1.482,70.02,54.64,43.79999999999999,3.3,50.8,37.785
263,Tofu,General,144,15.7,2.4,8.0,1.1,15,10,150.0,37.0,683.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.5804982817869416,0.36,60.2,54.6,86.8,11.1,78.9,58.245
264,Quorn,General,106,14.0,4.5,2.0,2.8,0,9,433.0,57.0,9.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.33643162393162396,0.0,88.36666666666666,63.49999999999999,99.2,17.099999999999998,93.60000000000001,68.63
265,Turkey Breast,General,189,27.0,0.0,8.2,0.0,0,65,339.0,29.0,13.0,0.0,0.0,0.0,0.82,0.0,0.0,Any,0.26171548117154814,0.0,62.81999999999999,50.44,100.0,8.7,100.0,64.785
266,Lean Beef,General,250,26.0,0.0,17.0,0.0,0,54,392.0,22.0,7.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,Any,0.19400000000000003,0.0,63.93333333333332,47.1,100.0,6.6,92.0,61.825
267,Lamb,General,258,25.0,0.0,17.0,0.0,0,57,299.0,23.0,14.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,Any,0.18555194805194805,0.0,57.43333333333334,47.199999999999996,100.0,6.9,89.2,61.364999999999995
268,Pork Tenderloin,General,143,30.0,0.0,3.0,0.0,0,50,437.0,35.0,9.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,Any,0.3608808290155441,0.0,72.93333333333334,52.6,100.0,10.5,100.0,65.775
269,Oats,General,389,16.9,66.0,6.9,10.6,55,2,429.0,177.0,54.0,0.0,0.0,0.0,0.6900000000000001,0.0,0.0,Any,0.2705770690964313,36.3,100.0,97.43,100.0,53.1,74.80000000000001,82.5925
270,Brown Bread,General,247,9.4,48.0,1.8,6.7,85,381,125.0,29.0,80.0,0.0,0.0,0.0,0.18000000000000002,0.0,0.0,Any,0.18984287317620652,40.8,46.313333333333325,72.46,54.599999999999994,8.7,43.39999999999999,45.35
271,Whole Wheat Pasta,General,124,4.5,25.7,0.8,4.2,37,3,118.0,37.0,14.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,Any,0.1933908045977012,9.509,74.04666666666667,66.06,63.599999999999994,11.1,59.900000000000006,50.35
272,Quinoa Pasta,General,121,4.2,21.3,2.2,3.4,53,3,119.0,38.0,15.0,0.0,0.0,0.0,0.22000000000000003,0.0,0.0,Any,0.1797270955165692,11.289000000000001,70.35333333333334,63.34,50.199999999999996,11.4,48.39999999999999,43.425000000000004
273,Cauliflower Rice,General,25,2.0,5.3,0.3,2.0,15,30,320.0,15.0,22.0,0.0,0.0,0.0,0.03,0.0,0.0,Any,0.22155555555555556,0.795,76.21333333333332,57.41,63.0,4.5,67.0,47.777499999999996
274,Zucchini Noodles,General,17,1.2,3.1,0.2,1.0,15,2,261.0,21.0,16.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.18781094527363187,0.465,71.12,55.04,57.4,6.3,62.2,44.995000000000005
275,Cabbage,General,25,1.3,5.8,0.1,2.2,10,18,170.0,12.0,40.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,Any,0.22577777777777777,0.58,68.29333333333332,57.77,65.39999999999999,3.5999999999999996,68.89999999999999,48.7425
276,Seaweed,General,43,2.3,9.6,0.6,0.5,35,682,233.0,60.0,168.0,0.0,0.0,0.0,0.06,0.0,0.0,Any,0.40931899641577063,3.36,0.0,57.32,45.6,18.0,49.8,42.47
277,Miso Soup,General,36,2.0,5.8,0.6,0.9,35,600,192.0,33.0,15.0,0.0,0.0,0.0,0.06,0.0,0.0,Any,0.19476744186046516,2.03,6.1600000000000055,55.82,46.6,9.9,51.5,40.71000000000001
278,Green Tea,General,0,0.0,0.0,0.0,0.0,0,1,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Any,0.009000000000000001,0.0,50.43333333333333,50.1,60.0,0.3,65.0,43.6
279,Watermelon,General,30,0.6,7.6,0.2,0.4,72,1,112.0,10.0,8.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.07291666666666666,5.4719999999999995,58.88666666666667,52.14,19.6,3.0,28.799999999999997,25.424999999999997
280,Berries (mixed),General,43,0.7,10.6,0.4,2.6,40,1,77.0,6.0,16.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,Any,0.14157706093189965,4.24,65.27333333333334,58.28,47.8,1.7999999999999998,52.5,39.86
281,Quorn,General,106,14.0,4.5,2.0,2.8,0,9,433.0,57.0,9.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.33643162393162396,0.0,88.36666666666666,63.49999999999999,99.2,17.099999999999998,93.60000000000001,68.63
282,Turkey Breast,General,189,27.0,0.0,8.2,0.0,0,65,339.0,29.0,13.0,0.0,0.0,0.0,0.82,0.0,0.0,Any,0.26171548117154814,0.0,62.81999999999999,50.44,100.0,8.7,100.0,64.785
283,Lean Beef,General,250,26.0,0.0,17.0,0.0,0,54,392.0,22.0,7.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,Any,0.19400000000000003,0.0,63.93333333333332,47.1,100.0,6.6,92.0,61.825
284,Lamb,General,258,25.0,0.0,17.0,0.0,0,57,299.0,23.0,14.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,Any,0.18555194805194805,0.0,57.43333333333334,47.199999999999996,100.0,6.9,89.2,61.364999999999995
285,Pork Tenderloin,General,143,30.0,0.0,3.0,0.0,0,50,437.0,35.0,9.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,Any,0.3608808290155441,0.0,72.93333333333334,52.6,100.0,10.5,100.0,65.775
286,Oats,General,389,16.9,66.0,6.9,10.6,55,2,429.0,177.0,54.0,0.0,0.0,0.0,0.6900000000000001,0.0,0.0,Any,0.2705770690964313,36.3,100.0,97.43,100.0,53.1,74.80000000000001,82.5925
287,Brown Bread,General,247,9.4,48.0,1.8,6.7,85,381,125.0,29.0,80.0,0.0,0.0,0.0,0.18000000000000002,0.0,0.0,Any,0.18984287317620652,40.8,46.313333333333325,72.46,54.599999999999994,8.7,43.39999999999999,45.35
288,Whole Wheat Pasta,General,124,4.5,25.7,0.8,4.2,37,3,118.0,37.0,14.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,Any,0.1933908045977012,9.509,74.04666666666667,66.06,63.599999999999994,11.1,59.900000000000006,50.35
289,Quinoa Pasta,General,121,4.2,21.3,2.2,3.4,53,3,119.0,38.0,15.0,0.0,0.0,0.0,0.22000000000000003,0.0,0.0,Any,0.1797270955165692,11.289000000000001,70.35333333333334,63.34,50.199999999999996,11.4,48.39999999999999,43.425000000000004
290,Cauliflower Rice,General,25,2.0,5.3,0.3,2.0,15,30,320.0,15.0,22.0,0.0,0.0,0.0,0.03,0.0,0.0,Any,0.22155555555555556,0.795,76.21333333333332,57.41,63.0,4.5,67.0,47.777499999999996
291,Zucchini Noodles,General,17,1.2,3.1,0.2,1.0,15,2,261.0,21.0,16.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.18781094527363187,0.465,71.12,55.04,57.4,6.3,62.2,44.995000000000005
292,Seaweed,General,43,2.3,9.6,0.6,0.5,35,682,233.0,60.0,168.0,0.0,0.0,0.0,0.06,0.0,0.0,Any,0.40931899641577063,3.36,0.0,57.32,45.6,18.0,49.8,42.47
293,Miso Soup,General,36,2.0,5.8,0.6,0.9,35,600,192.0,33.0,15.0,0.0,0.0,0.0,0.06,0.0,0.0,Any,0.19476744186046516,2.03,6.1600000000000055,55.82,46.6,9.9,51.5,40.71000000000001
294,Green Tea,General,0,0.0,0.0,0.0,0.0,0,1,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Any,0.009000000000000001,0.0,50.43333333333333,50.1,60.0,0.3,65.0,43.6
295,Watermelon,General,30,0.6,7.6,0.2,0.4,72,1,112.0,10.0,8.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.07291666666666666,5.4719999999999995,58.88666666666667,52.14,19.6,3.0,28.799999999999997,25.424999999999997
296,Berries (mixed),General,43,0.7,10.6,0.4,2.6,40,1,77.0,6.0,16.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,Any,0.14157706093189965,4.24,65.27333333333334,58.28,47.8,1.7999999999999998,52.5,39.86
297,Grapes,General,69,0.7,18.0,0.2,0.9,59,2,191.0,11.0,10.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.06848739495798319,10.62,66.05333333333334,53.74,29.599999999999994,3.3,33.6,29.86
298,Oranges,General,43,0.9,11.0,0.1,2.3,45,0,181.0,10.0,43.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,Any,0.174910394265233,4.95,71.22666666666666,57.87,44.0,3.0,49.2,38.2575
299,Apples,General,52,0.3,14.0,0.2,2.4,39,0,107.0,5.0,6.0,0.0,0.0,0.0,0.020000000000000004,0.0,0.0,Any,0.10245098039215687,5.46,66.65333333333334,57.64,46.800000000000004,1.5,50.5,38.925000000000004
300,Pears,General,57,0.4,15.0,0.1,3.1,38,1,116.0,9.0,11.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,Any,0.1353582554517134,5.7,69.99333333333333,60.169999999999995,50.39999999999999,2.6999999999999997,53.5,41.5375
301,Avocado,General,160,2.0,9.0,15.0,7.0,15,7,480.0,29.0,14.0,0.0,0.0,0.1,1.5,0.0,0.0,Any,0.19515873015873017,1.35,100.0,71.9,83.0,11.2,73.5,60.375
302,Coconut,General,354,3.3,15.0,33.5,9.0,45,20,356.0,32.0,14.0,0.0,0.0,0.0,3.35,0.0,0.0,Any,0.11386138613861387,6.75,94.33333333333333,70.15,75.6,9.6,49.7,52.55749999999999
303,Olive Oil,General,119,0.0,0.0,13.5,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,Any,0.0,0.0,44.6,45.95,60.0,0.0,53.1,40.1075
304,Almond Butter,General,614,20.0,19.0,55.0,11.6,0,0,749.0,303.0,268.0,0.0,0.0,0.0,5.5,0.0,0.0,Any,0.27291666666666664,0.0,100.0,98.6,100.0,90.89999999999999,90.0,95.375
305,Greek Yogurt,General,59,10.0,3.6,0.4,0.0,11,36,141.0,12.0,120.0,1.2,0.0,0.0,0.24,0.0,0.0,Any,0.3761467889908257,0.396,54.839999999999996,50.480000000000004,73.4,9.6,73.6,51.76
306,Quorn,General,106,14.0,4.5,2.0,2.8,0,9,433.0,57.0,9.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.33643162393162396,0.0,88.36666666666666,63.49999999999999,99.2,17.099999999999998,93.60000000000001,68.63
307,Turkey Breast,General,189,27.0,0.0,8.2,0.0,0,65,339.0,29.0,13.0,0.0,0.0,0.0,0.82,0.0,0.0,Any,0.26171548117154814,0.0,62.81999999999999,50.44,100.0,8.7,100.0,64.785
308,Lean Beef,General,250,26.0,0.0,17.0,0.0,0,54,392.0,22.0,7.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,Any,0.19400000000000003,0.0,63.93333333333332,47.1,100.0,6.6,92.0,61.825
309,Lamb,General,258,25.0,0.0,17.0,0.0,0,57,299.0,23.0,14.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,Any,0.18555194805194805,0.0,57.43333333333334,47.199999999999996,100.0,6.9,89.2,61.364999999999995
310,Pork Tenderloin,General,143,30.0,0.0,3.0,0.0,0,50,437.0,35.0,9.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,Any,0.3608808290155441,0.0,72.93333333333334,52.6,100.0,10.5,100.0,65.775
311,Oats,General,389,16.9,66.0,6.9,10.6,55,2,429.0,177.0,54.0,0.0,0.0,0.0,0.6900000000000001,0.0,0.0,Any,0.2705770690964313,36.3,100.0,97.43,100.0,53.1,74.80000000000001,82.5925
312,Brown Bread,General,247,9.4,48.0,1.8,6.7,85,381,125.0,29.0,80.0,0.0,0.0,0.0,0.18000000000000002,0.0,0.0,Any,0.18984287317620652,40.8,46.313333333333325,72.46,54.599999999999994,8.7,43.39999999999999,45.35
313,Whole Wheat Pasta,General,124,4.5,25.7,0.8,4.2,37,3,118.0,37.0,14.0,0.0,0.0,0.0,0.08000000000000002,0.0,0.0,Any,0.1933908045977012,9.509,74.04666666666667,66.06,63.599999999999994,11.1,59.900000000000006,50.35
314,Quinoa Pasta,General,121,4.2,21.3,2.2,3.4,53,3,119.0,38.0,15.0,0.0,0.0,0.0,0.22000000000000003,0.0,0.0,Any,0.1797270955165692,11.289000000000001,70.35333333333334,63.34,50.199999999999996,11.4,48.39999999999999,43.425000000000004
315,Chapati,General,68,2.0,14.0,1.0,2.2,62,3,63.0,29.0,14.0,0.0,0.0,0.0,0.1,0.0,0.0,Any,0.16935028248587575,8.68,62.300000000000004,59.2,35.6,8.7,40.0,35.655
316,Rice,General,130,2.7,29.0,0.3,0.4,73,1,43.0,7.0,10.0,0.0,0.0,0.0,0.03,0.0,0.0,Any,0.05268518518518519,21.17,54.24666666666667,51.81,23.200000000000003,2.1,22.5,24.9375
317,Dal,General,117,7.0,20.0,0.6,8.0,10,8,470.0,30.0,40.0,0.0,0.0,0.0,0.06,0.0,0.0,Any,0.31237524950099804,2.0,100.0,76.82,100.0,9.0,94.3,70.315
318,Paneer,General,265,18.0,3.0,21.0,0.0,0,138,61.0,22.0,516.0,0.0,0.0,0.0,2.1,0.0,0.0,Any,0.29555555555555557,0.0,31.866666666666667,45.900000000000006,96.0,6.6,74.5,56.824999999999996
319,Chicken Curry,General,185,20.0,10.0,7.0,2.0,0,580,305.0,36.0,28.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,Any,0.24879432624113476,0.0,17.533333333333328,57.5,100.0,10.799999999999999,94.5,65.97500000000001
320,Fish Curry,General,141,18.0,2.0,7.0,0.0,0,593,436.0,39.0,23.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,Any,0.25157068062827226,0.0,16.966666666666665,51.8,96.0,11.700000000000001,86.9,62.055
321,Vegetable Biryani,General,323,6.9,58.0,7.4,4.2,46,242,174.0,23.0,65.0,0.0,0.0,0.0,0.7400000000000001,0.0,0.0,Any,0.10737265415549599,26.68,51.23999999999999,62.68000000000001,63.0,6.9,40.3,44.355000000000004
322,Samosa,General,262,6.0,32.0,12.0,2.0,85,400,172.0,22.0,25.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.08547008547008547,27.2,24.666666666666668,54.6,29.0,6.6,16.299999999999997,27.259999999999998
323,Dosa,General,133,2.6,17.0,5.0,1.4,60,78,167.0,28.0,27.0,0.0,0.0,0.0,0.5,0.0,0.0,Any,0.1069216757741348,10.2,56.93333333333334,55.5,34.800000000000004,8.4,32.50000000000001,32.915
324,Idli,General,39,2.0,8.0,0.4,1.0,85,28,68.0,7.0,15.0,0.0,0.0,0.0,0.04000000000000001,0.0,0.0,Any,0.11891385767790263,6.8,55.57333333333334,53.580000000000005,17.0,2.1,26.599999999999994,24.340000000000003
325,Pakora,General,230,8.0,21.0,14.0,1.5,75,363,214.0,14.0,44.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.10321428571428572,15.75,28.366666666666667,51.699999999999996,37.0,4.2,26.5,30.375
326,Mutton Curry,General,250,26.0,5.0,15.0,0.0,0,612,438.0,37.0,32.0,0.0,0.0,0.0,1.5,0.0,0.0,Any,0.21483333333333335,0.0,12.0,49.2,100.0,11.1,92.0,63.47500000000001
327,Butter Chicken,General,360,24.0,10.0,25.0,2.0,0,820,320.0,30.0,50.0,0.0,0.0,0.0,2.5,0.0,0.0,Any,0.16382113821138208,0.0,0.0,51.5,100.0,9.0,85.0,62.125
328,Palak Paneer,General,220,12.0,10.0,16.0,3.0,0,370,330.0,70.0,390.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.33518518518518514,0.0,40.6,61.2,96.0,21.0,79.0,65.14999999999999
329,Chicken Biryani,General,380,18.0,45.0,12.0,2.0,50,800,220.0,40.0,40.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.1317829457364341,22.5,0.0,56.4,74.0,12.0,46.0,48.5
330,Aloo Gobi,General,160,4.0,20.0,8.0,4.0,85,460,520.0,40.0,105.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.19920634920634922,17.0,51.46666666666667,63.6,33.0,12.0,30.5,34.9
331,Chana Masala,General,210,10.0,35.0,4.0,8.0,42,440,540.0,60.0,70.0,0.0,0.0,0.0,0.4,0.0,0.0,Any,0.2641025641025641,14.7,72.4,78.8,86.8,18.0,75.0,65.24
332,Baingan Bharta,General,160,2.0,18.0,9.0,7.0,25,360,460.0,25.0,25.0,0.0,0.0,0.0,0.9,0.0,0.0,Any,0.17182539682539683,4.5,69.06666666666668,70.8,77.0,7.5,68.5,56.375
333,Rajma Chawal,General,320,12.0,55.0,5.0,11.0,55,450,560.0,40.0,70.0,0.0,0.0,0.0,0.5,0.0,0.0,Any,0.20990990990990988,30.25,84.33333333333334,85.5,95.0,12.0,73.5,67.575
334,Pani Puri,General,80,2.0,15.0,1.0,2.0,85,250,120.0,10.0,20.0,0.0,0.0,0.0,0.1,0.0,0.0,Any,0.11666666666666665,12.75,40.6,56.7,21.0,3.0,26.5,26.525000000000002
335,Samosa Chaat,General,320,8.0,45.0,14.0,3.0,85,480,230.0,30.0,50.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.10405405405405406,38.25,23.733333333333327,57.8,37.0,9.0,18.5,31.499999999999996
336,Mango Lassi,General,180,5.0,30.0,5.0,0.0,41,40,280.0,20.0,200.0,0.0,0.0,0.0,0.5,0.0,0.0,Any,0.15217391304347827,12.3,62.66666666666667,50.5,45.4,6.0,36.5,35.045
337,Gulab Jamun,General,150,2.0,20.0,7.0,1.0,65,10,20.0,5.0,20.0,0.0,0.0,0.0,0.7000000000000001,0.0,0.0,Any,0.05291666666666667,13.0,51.53333333333334,51.4,29.0,1.5,25.5,27.025
338,Masoor Dal,General,352,24.0,63.0,1.0,7.0,25,6,1202.0,36.0,19.0,0.0,0.0,0.0,0.1,0.0,0.0,Any,0.20456053067993366,15.75,100.0,74.3,100.0,10.799999999999999,93.3,69.935
339,Aloo Paratha,General,297,8.0,46.0,9.0,5.0,95,532,322.0,40.0,95.0,0.0,0.0,0.0,0.9,0.0,0.0,Any,0.15033621517771373,43.7,34.666666666666664,66.3,39.0,12.0,23.799999999999997,36.035
340,Tandoori Roti,General,106,3.0,20.0,1.0,2.0,0,221,83.0,20.0,13.0,0.0,0.0,0.0,0.1,0.0,0.0,Any,0.12158119658119657,0.0,41.03333333333333,57.7,74.0,6.0,68.4,51.805
341,Chicken Korma,General,270,29.0,5.0,15.0,1.0,0,540,328.0,34.0,68.0,0.0,0.0,0.0,1.5,0.0,0.0,Any,0.23947916666666663,0.0,15.866666666666674,51.9,100.0,10.200000000000001,100.0,65.525
